mass,spec5,spec10
17.805192947387695,7.7752508372068405,5.603117197751999
17.808156967163086,8.535497337579727,3.450730375945568
17.811120986938477,3.7666770815849304,15.071644643321633
17.814083099365234,1.885806830599904,17.115424945950508
17.817047119140625,0.8194867372512817,13.812795128673315
17.820011138916016,4.013510372489691,8.974860846996307
17.82297706604004,11.75914117693901,11.522181294858456
17.82594108581543,6.77804403193295,5.494510676711798
17.828907012939453,8.199804190546274,7.528417333960533
17.831871032714844,10.781680956482887,14.365701656788588
17.834836959838867,4.275153744965792,18.848195305094123
17.83780288696289,9.89801774546504,11.13712090626359
17.840768814086914,12.682297959923744,9.878271020948887
17.843734741210938,6.620070777833462,10.406494550406933
17.84670066833496,13.551151299849153,8.910684153437614
17.849668502807617,13.171027796342969,8.278790771961212
17.85263442993164,7.7012006267905235,4.793503798544407
17.855602264404297,5.415523789823055,9.522831074893475
17.858570098876953,6.827410776168108,6.620070725679398
17.861536026000977,3.6827537789940834,6.388047374784946
17.864505767822266,3.4359202720224857,5.469827048480511
17.867473602294922,7.938160791993141,1.2391034848988056
17.870441436767578,8.076387502253056,0.6121467351913452
17.873409271240234,3.2038970347493887,4.630593778565526
17.876379013061523,8.545370992273092,8.619420796632767
17.879348754882812,15.43202145025134,16.95251500606537
17.88231658935547,10.72244118526578,10.93965432792902
17.885286331176758,5.400713834911585,4.734263941645622
17.888256072998047,11.388890944421291,5.593243908137083
17.89122772216797,8.012210730463266,16.80441476404667
17.894197463989258,8.693470967933536,15.871384950354695
17.897167205810547,12.24293464049697,5.306917199864984
17.90013885498047,8.792204227298498,8.75764774158597
17.90311050415039,9.611690904945135,7.424747411161661
17.906082153320312,7.735757548362017,3.5741470754146576
17.909053802490234,12.381161034107208,4.783630471676588
17.912025451660156,8.688534144312143,16.044167771935463
17.914997100830078,12.237997960299253,11.625851232558489
17.91796875,12.307111170142889,4.847807254642248
17.920942306518555,17.016691798344254,7.439557325094938
17.923913955688477,12.860017724335194,8.876127663999796
17.92688751220703,11.048261277377605,13.07723131030798
17.929861068725586,10.233710991218686,17.42643504217267
17.93283462524414,8.703344125300646,18.956801613792777
17.935808181762695,10.268267661333084,21.958295449614525
17.938783645629883,15.901004992425442,16.11328162252903
17.941757202148438,11.956608140841126,8.372587474063039
17.944730758666992,13.896718043833971,9.705487767234445
17.94770622253418,11.477751061320305,9.137770894914865
17.950681686401367,19.588694989681244,18.319971911609173
17.953657150268555,26.425979213789105,41.42851057462394
17.956632614135742,31.313279384747148,31.53542980365455
17.95960807800293,42.38128746300936,27.00356912612915
17.962583541870117,44.16836132109165,38.92562052980065
17.965560913085938,40.21902768500149,52.486644906923175
17.968536376953125,51.726398691534996,42.218377804383636
17.971513748168945,62.986936308443546,61.357835453003645
17.974491119384766,82.16095224767923,104.72645737975836
17.977468490600586,114.24435090087354,143.26208030246198
17.980445861816406,102.74685423821211,185.21881365962327
17.983423233032227,165.75847350805998,222.98925579711795
17.986400604248047,261.9741170667112,304.0789494551718
17.9893798828125,344.45595228485763,362.13909148424864
17.99235725402832,405.30530844815075,469.5659052077681
17.995336532592773,655.8362313881516,743.096759557724
17.998315811157227,1259.096960425377,1247.406928755343
18.00129508972168,2757.128612378612,3231.468262625858
18.004274368286133,12221.479788351804,14550.930099030957
18.007253646850586,57862.13271426782,67037.99991117418
18.010234832763672,142767.32319475338,167326.36854410917
18.013214111328125,151146.0667090509,180476.41572954133
18.01619529724121,77658.31609509885,93598.2219378762
18.019176483154297,26458.778492745012,31737.443142499775
18.022157669067383,6900.45360327512,8075.242159388959
18.02513885498047,6086.565047277138,7206.156715063378
18.028120040893555,5065.010631373152,5982.253261229023
18.03110122680664,1980.9265565015376,2347.400042936206
18.034082412719727,-704.9461961276829,-805.5850942246616
18.037065505981445,-87.76900372095406,-136.0101166907698
18.040048599243164,38.44182689487934,55.29067269898951
18.04302978515625,83.26182792708278,55.62636559456587
18.04601287841797,56.608762346208096,99.28131312504411
18.048995971679688,64.57654341869056,105.22506021335721
18.05198097229004,82.40778464637697,78.9916115924716
18.054964065551758,70.273457236588,65.86007584258914
18.057947158813477,52.402721878141165,78.37452758848667
18.060932159423828,62.86351990327239,107.19479029811919
18.06391716003418,160.50585997849703,169.06110398098826
18.0669002532959,191.72040751576424,199.12047108635306
18.06988525390625,110.9910872541368,128.4323327615857
18.0728702545166,59.546079002320766,80.82805174216628
18.075857162475586,56.08547533676028,68.0766405723989
18.078842163085938,55.655985590070486,62.280993051826954
18.081829071044922,51.11918864771724,76.56277086958289
18.084814071655273,47.426561614498496,81.86475126631558
18.087800979614258,63.52996953949332,80.9810874927789
18.090787887573242,66.87703007087111,71.98648052290082
18.093774795532227,65.16400638595223,57.062935922294855
18.09676170349121,97.16348275728524,68.00752668082714
18.099748611450195,82.699048390612,86.19914472475648
18.10273551940918,63.97426984459162,56.51002924889326
18.105724334716797,42.549133867025375,45.170504812151194
18.108713150024414,55.868261801078916,61.022142903879285
18.1117000579834,70.28333047404885,63.633639646694064
18.114688873291016,79.48527712747455,71.92230338975787
18.117677688598633,84.27878171950579,61.505935687571764
18.12066650390625,69.41447733901441,63.3818693254143
18.1236572265625,76.35543123073876,76.97251495346427
18.126646041870117,83.77030461281538,78.51769119873643
18.129636764526367,81.26741465553641,81.76108149439096
18.132625579833984,59.41278927214444,84.85637209564447
18.135616302490234,47.10074127651751,82.67930171824992
18.138607025146484,55.187002159655094,61.01720605418086
18.141597747802734,69.64649947732687,71.75939377397299
18.144588470458984,69.47371639683843,89.06241219863296
18.147581100463867,56.15952552109957,96.84259950183332
18.150571823120117,39.18726421520114,86.47559850290418
18.153564453125,48.24604806676507,68.94549376517534
18.15655517578125,65.0553995706141,65.87488599680364
18.159547805786133,67.08437015488744,61.78732629492879
18.162540435791016,79.2779378965497,70.10067367181182
18.1655330657959,66.22538997977972,62.85364708304405
18.168527603149414,51.72146173380315,45.358097687363625
18.171520233154297,58.95861581526697,36.87690331041813
18.17451286315918,55.947248946875334,51.094504438340664
18.177507400512695,38.58992740511894,63.095543049275875
18.18050193786621,43.64013770967722,62.93263232521713
18.183496475219727,64.98628718219697,51.46969151869416
18.186491012573242,47.05631148070097,60.82467620074749
18.189485549926758,36.79298020899296,65.73172342404723
18.192480087280273,54.199668714776635,71.07813431881368
18.19547462463379,48.06832785718143,68.88625369407237
18.198471069335938,49.56907419115305,59.05241243541241
18.201467514038086,51.20804858580232,76.40973404794931
18.2044620513916,86.64838164113462,59.53126943297684
18.20745849609375,90.71125918067992,49.20869846269488
18.2104549407959,78.16225181147456,64.76413648203015
18.213451385498047,71.62610417604446,69.38979311659932
18.216449737548828,68.2938534244895,50.41324541158974
18.219446182250977,56.96420271508396,41.680280443280935
18.222444534301758,44.168361108750105,64.51730275899172
18.225440979003906,52.76803540810943,68.92574740201235
18.228439331054688,46.765048081055284,67.61753058806062
18.23143768310547,34.1864197794348,71.34471365995705
18.23443603515625,48.399084616452456,70.05130648240447
18.23743438720703,55.720161844044924,73.21571119129658
18.240434646606445,64.0730025563389,63.91009287163615
18.243432998657227,74.35608033463359,63.83604262769222
18.24643325805664,50.60083821415901,54.16017545387149
18.249431610107422,31.31327971816063,52.91613507643342
18.252431869506836,37.113863648846745,44.55342100188136
18.25543212890625,46.28125409223139,34.36413993500173
18.258432388305664,55.49307506158948,36.55602025613189
18.26143455505371,59.21038597822189,56.06079216301441
18.264434814453125,54.811815932393074,61.80707289092243
18.267436981201172,34.69983302243054,49.934388391673565
18.270437240600586,28.677099235355854,41.87281044200063
18.273439407348633,35.37615708261728,57.76394208520651
18.27644157409668,47.461117908358574,72.0457205940038
18.279443740844727,36.89171356335282,69.68105651251972
18.282445907592773,58.894439436495304,55.73003551736474
18.28544807434082,52.5063918158412,32.68567346408963
18.2884521484375,46.08872474171221,38.92562027089298
18.291454315185547,48.616298301145434,52.04234498552978
18.294458389282227,57.60103239864111,48.102884475141764
18.297462463378906,39.39954023435712,46.503404553979635
18.300464630126953,49.297558112069964,51.667158303782344
18.303468704223633,41.704964239150286,62.34516995027661
18.306474685668945,38.23942359164357,55.39927911758423
18.309478759765625,36.24501032009721,56.55445883795619
18.312482833862305,35.909316673874855,46.99707080796361
18.315488815307617,39.893206901848316,37.276773415505886
18.31849479675293,40.37700058892369,21.46462857723236
18.32149887084961,28.83013617619872,28.375962503254414
18.324504852294922,49.14452151581645,44.85455754585564
18.327510833740234,56.88521551154554,30.95783938653767
18.33051872253418,55.0290285423398,49.638188280165195
18.333524703979492,57.428248688578606,63.76199311763048
18.336530685424805,41.59635747782886,58.50444229133427
18.33953857421875,34.16173688694835,42.6281209141016
18.342546463012695,51.988041538745165,41.685217294842005
18.34555435180664,47.8906077966094,38.955240692943335
18.348562240600586,32.30061331950128,37.612467385828495
18.35157012939453,37.42981030791998,18.245921915397048
18.354578018188477,65.60336926206946,23.878658771514893
18.357585906982422,53.0741083137691,40.29307707026601
18.360595703125,29.94088643230498,47.4611183963716
18.363603591918945,23.705876046791673,38.86144396662712
18.366613388061523,21.731208626180887,24.204478781670332
18.3696231842041,38.007400427013636,22.580315679311752
18.37263298034668,33.38667984679341,28.914059698581696
18.375642776489258,32.15251330472529,22.49639229103923
18.37865447998047,14.301524862647057,29.669369749724865
18.381664276123047,12.682298008352518,32.32035990431905
18.384674072265625,26.406232783570886,36.26969347521663
18.387685775756836,23.631825517863035,44.03013513609767
18.390697479248047,23.508409067988396,41.25572719424963
18.393709182739258,30.02480959892273,29.545952778309584
18.39672088623047,32.93250624462962,33.48541318066418
18.39973258972168,42.16901062242687,34.048193430528045
18.40274429321289,33.8062966093421,23.301068902015686
18.405757904052734,36.32399707660079,15.787461567670107
18.408769607543945,33.09047970734537,24.076125310733914
18.41178321838379,26.539522737264633,27.6157162822783
18.414796829223633,19.934261847287416,44.60772419348359
18.417810440063477,12.381161443889141,41.20636108890176
18.42082405090332,18.35452867858112,35.603243201971054
18.423837661743164,20.107045281678438,32.616559920832515
18.426851272583008,10.40155766531825,40.564594231545925
18.429866790771484,15.629488103091717,23.133222430944443
18.43288230895996,12.43546456284821,26.24332287348807
18.435895919799805,22.140951799228787,29.042412707582116
18.43891143798828,17.806558322161436,43.03292798995972
18.441926956176758,25.95205932483077,20.585902016609907
18.444942474365234,15.91581454500556,48.517564786598086
18.44795799255371,19.410975586622953,65.20349922962487
18.45097541809082,30.42961648851633,42.470147639513016
18.453990936279297,36.526399843394756,29.205322843044996
18.457008361816406,28.104446407407522,35.08982990682125
18.460025787353516,29.763166485354304,42.49976737610996
18.463043212890625,38.88612682744861,36.876903437078
18.466060638427734,24.224226005375385,40.70775714144111
18.469078063964844,12.652677845209837,31.644036259502172
18.472095489501953,18.117568576708436,30.488856391981244
18.475114822387695,24.589539136737585,31.30340662971139
18.478132247924805,30.172909524291754,27.916852686554193
18.481151580810547,25.42383581213653,33.52984352782369
18.48417091369629,18.833385109901428,38.76764766871929
18.4871883392334,22.33348185941577,37.17804026976228
18.490209579467773,29.615066174417734,17.32276514545083
18.493228912353516,26.54445922933519,19.494898477569222
18.496248245239258,33.5150337126106,22.01259889639914
18.499267578125,23.75524229928851,19.85033894702792
18.502288818359375,9.86839759722352,14.54342145472765
18.50531005859375,15.466578410938382,10.258394258096814
18.508331298828125,25.527505410835147,19.440594967454672
18.5113525390625,21.78551222011447,24.278529100120068
18.514373779296875,26.00636226683855,22.57537892460823
18.51739501953125,16.118218114599586,19.786162035539746
18.520416259765625,22.90613553673029,22.160699110478163
18.523439407348633,30.00999978929758,15.673918079584837
18.526460647583008,25.764466028660536,12.726727858185768
18.529483795166016,28.943679455667734,6.328807458281517
18.532506942749023,30.034682916477323,13.82760465145111
18.53553009033203,29.560762867331505,38.165374021977186
18.53855323791504,14.785318158566952,30.58265309780836
18.541576385498047,16.705681474879384,24.717892149463296
18.544601440429688,11.462941136211157,21.26222519390285
18.547624588012695,19.524518456310034,36.11172057315707
18.550649642944336,23.997138869017363,20.368688762187958
18.553674697875977,34.45793653279543,17.22403165511787
18.556697845458984,23.345499088987708,14.291651371866465
18.559722900390625,24.14523883163929,21.385641764849424
18.5627498626709,22.145888704806566,20.93640522658825
18.56577491760254,16.53783497400582,17.515294928103685
18.56879997253418,16.61188474111259,22.856769014149904
18.571826934814453,27.21584626659751,19.312241580337286
18.574853897094727,25.65092233195901,24.08106242120266
18.577878952026367,21.11906193755567,16.917958196252584
18.58090591430664,10.302824255079031,16.42429180443287
18.583932876586914,11.670281246304512,14.63721802458167
18.58696174621582,10.9347177259624,18.171871833503246
18.589988708496094,15.896068228408694,18.211365025490522
18.593015670776367,15.09139166213572,18.734651843085885
18.596044540405273,17.929975379258394,26.322308965027332
18.59907341003418,17.66339523345232,27.32938927412033
18.602100372314453,26.608635991811752,22.04221911728382
18.60512924194336,18.971611589193344,10.737251101061702
18.6081600189209,7.00019396096468,19.72692196443677
18.611188888549805,5.479700438678265,19.50970872119069
18.61421775817871,7.52348093315959,25.478139150887728
18.61724853515625,7.153230745345354,21.44488207809627
18.620277404785156,9.034100905060768,19.104902017861605
18.623308181762695,14.933418069034815,20.46248523890972
18.626338958740234,19.095028545707464,13.55115127004683
18.629369735717773,28.435202850028872,32.40428319759667
18.632400512695312,29.180639516562223,31.476190228015184
18.63543128967285,23.09372903034091,23.4787891022861
18.638463973999023,16.137965379282832,15.994801571592689
18.641494750976562,15.402401445433497,13.363558242097497
18.644527435302734,18.887688506394625,8.086260814219713
18.647560119628906,20.482231970876455,15.056834891438484
18.650590896606445,30.656703336164355,19.055535279214382
18.653623580932617,28.222926251590252,15.654171580448747
18.656658172607422,22.15082546323538,5.943747226148844
18.659690856933594,8.619420949369669,13.99051484465599
18.662723541259766,7.355633996427059,18.492755196988583
18.66575813293457,12.34166813082993,20.472358549013734
18.668792724609375,8.323220998048782,20.941341932862997
18.671825408935547,9.374730981886387,25.576872516423464
18.67486000061035,14.898861233144999,24.140302361920476
18.677894592285156,25.181939179077744,17.37213190831244
18.680931091308594,20.368688751012087,8.797140873968601
18.6839656829834,12.627994421869516,15.076581619679928
18.687000274658203,18.142251877114177,19.109838552773
18.69003677368164,25.912565853446722,15.81708164140582
18.693073272705078,27.319516014307737,18.300225291401148
18.696109771728516,12.785967890173197,13.403051421046257
18.699146270751953,14.898861249908805,11.54192753136158
18.70218276977539,9.863460972905159,11.981291435658932
18.705219268798828,11.522181421518326,10.357127632945776
18.708255767822266,18.853131789714098,8.688534319400787
18.711294174194336,25.310292592272162,15.634424740448594
18.714330673217773,20.84754572249949,10.312697663903236
18.717369079589844,17.776938315480947,10.16459757834673
18.720407485961914,21.53374197334051,17.268461894243956
18.723445892333984,11.769014408811927,22.126142049208283
18.726484298706055,8.886000761762261,20.92159529775381
18.729522705078125,11.418511029332876,9.0439741499722
18.732563018798828,7.562974110245705,7.785124242305756
18.7356014251709,3.3618703559041023,17.717698380351067
18.7386417388916,9.41422425955534,19.213508496060967
18.741682052612305,17.52023173123598,22.145888838917017
18.744722366333008,16.21695152670145,14.612534873187542
18.74776268005371,12.59343790449202,7.844364071264863
18.750802993774414,5.1489438489079475,10.213964121416211
18.753843307495117,7.0693071857094765,5.612990684807301
18.756885528564453,8.25410733744502,8.34296740591526
18.759925842285156,12.761284492909908,20.630331717431545
18.762968063354492,12.593437790870667,15.580121451988816
18.766010284423828,7.528417497873306,10.91990776360035
18.769052505493164,1.8709968701004982,4.423253711313009
18.7720947265625,8.718154322355986,11.82331795617938
18.775136947631836,12.139264851808548,9.675867542624474
18.778179168701172,18.023771598935127,12.025721319019794
18.78122329711914,14.14355131611228,10.070800971239805
18.784265518188477,12.35647795163095,12.504578046500683
18.787309646606445,19.445531809702516,18.08794851973653
18.790353775024414,16.611885007470846,16.987071745097637
18.793397903442383,13.872034836560488,10.76687103137374
18.79644203186035,8.461447423323989,20.457548711448908
18.79948616027832,4.749073838815093,18.413768351078033
18.802532196044922,12.316984552890062,14.257094785571098
18.80557632446289,8.273854222148657,18.038581758737564
18.808622360229492,4.610846966505051,10.51510109193623
18.811668395996094,7.449430780485272,14.247221261262894
18.814712524414062,16.493404988199472,19.149332091212273
18.817758560180664,12.983434740453959,12.815588116645813
18.8208065032959,16.858718486502767,13.427734836935997
18.8238525390625,16.32062122412026,7.740694001317024
18.8268985748291,14.958101592957973,10.534847591072321
18.829946517944336,18.265668515115976,7.735757447779179
18.832992553710938,15.04202475398779,6.792853981256485
18.836040496826172,17.149982027709484,5.069957334548235
18.839088439941406,7.87398412451148,4.0431303679943085
18.84213638305664,5.222993850708008,14.148487713187933
18.845184326171875,4.2751538921147585,10.218900762498379
18.848234176635742,3.786423670127988,6.04741726256907
18.851282119750977,8.012210935354233,4.576290391385555
18.854331970214844,13.171028032898903,16.133028335869312
18.857379913330078,11.838127918541431,15.432021424174309
18.860429763793945,3.5544004030525684,12.973561432212591
18.863479614257812,6.778044011443853,5.272360470145941
18.86652946472168,6.950827304273844,3.045923635363579
18.86958122253418,13.175964564085007,4.754010453820229
18.872631072998047,13.536341436207294,2.3942836448550224
18.875680923461914,12.509514797478914,3.5642737299203873
18.878732681274414,7.301330707967281,3.5198436863720417
18.881784439086914,5.716660499572754,6.708930658176541
18.884836196899414,1.6587201710790396,15.634424790740013
18.887887954711914,2.7349136658012867,14.666838373988867
18.890939712524414,4.373887062072754,18.097821939736605
18.893991470336914,2.354790173470974,14.686584638431668
18.897043228149414,0.77505674213171,10.40649420209229
18.900096893310547,0.6121467240154743,9.77460091933608
18.903148651123047,3.189087025821209,6.491717353463173
18.90620231628418,5.2921071127057076,4.462747156620026
18.909255981445312,9.320427494123578,3.184150392189622
18.912309646606445,6.0671639405190945,5.060083847492933
18.915363311767578,9.019290775060654,6.2053905390203
18.918418884277344,14.99265824072063,7.237153984606266
18.921472549438477,10.564467757940292,13.689378090202808
18.92452621459961,3.2631369158625603,10.534848008304834
18.927581787109375,8.342967264354229,3.25326369702816
18.93063735961914,7.735757395625114,3.7864238396286964
18.933692932128906,4.625657185912132,4.388697184622288
18.936748504638672,2.971873566508293,6.842220697551966
18.939804077148438,2.3794735185801983,7.775250632315874
18.942859649658203,6.590450514107943,9.76472739316523
18.9459171295166,5.924000548198819,8.619420737028122
18.948972702026367,11.40863785147667,9.073594238609076
18.952030181884766,17.372131898999214,4.3788238279521465
18.955087661743164,10.026371091604233,13.319128178060055
18.958145141601562,11.749267978593707,13.161154363304377
18.96120262145996,10.28801453858614,11.27534769102931
18.96426010131836,18.3100986815989,10.949527587741613
18.96731948852539,7.158167403191328,14.28177809715271
18.97037696838379,2.646053599193692,8.402207538485527
18.97343635559082,5.8450140580534935,2.1523868292570114
18.97649383544922,5.262487202882767,10.362064387649298
18.97955322265625,1.4810001254081726,9.335237385705113
18.98261260986328,0.11848000809550285,9.957257540896535
18.985671997070312,2.3449169062078,20.10210869833827
18.988733291625977,8.352840892970562,19.336925499141216
18.991792678833008,20.793242184445262,17.688078366219997
18.994853973388672,21.385641867294908,18.591488376259804
18.997913360595703,12.460147734731436,20.14653841778636
19.000974655151367,28.09457267820835,28.765959564596415
19.00403594970703,56.060792215168476,30.77024688385427
19.007097244262695,126.46753865852952,81.42538786120713
19.01015853881836,120.50404557213187,119.03291884809732
19.013219833374023,83.17296823486686,135.289363399148
19.01628303527832,72.16913708485663,156.37386813946068
19.019344329833984,63.579336043447256,132.23356615379453
19.02240753173828,41.625977609306574,72.36660398542881
19.025470733642578,13.625201307237148,19.34186178818345
19.028533935546875,8.382460622116923,6.876777287572622
19.031597137451172,11.191424511373043,12.558881383389235
19.03466033935547,11.146994572132826,18.9074349924922
19.037723541259766,9.019290883094072,13.412924617528915
19.040788650512695,7.7555041536688805,5.588307097554207
19.043851852416992,2.8484569303691387,13.096978016197681
19.046916961669922,6.699057292193174,6.763233780860901
19.04998207092285,4.9169203490018845,11.699901286512613
19.05304718017578,7.084117436781526,12.672424539923668
19.05611228942871,5.91412728279829,8.387397402897477
19.05917739868164,4.245533771812916,4.763883735984564
19.062244415283203,8.856380984187126,7.271710764616728
19.065309524536133,4.818187117576599,10.905097791925073
19.068376541137695,5.7610907182097435,6.496653854846954
19.071441650390625,4.936667159199715,6.723740771412849
19.074508666992188,6.768170744180679,8.826760806143284
19.07757568359375,9.280934244394302,12.331794880330563
19.080642700195312,10.228774031624198,12.820524649694562
19.083711624145508,9.720297642052174,6.565767541527748
19.08677864074707,7.79993437230587,8.219550922513008
19.089847564697266,2.705293521285057,3.154530242085457
19.092914581298828,12.470021437853575,8.303474286571145
19.095983505249023,13.077231157571077,4.576290410012007
19.09905242919922,7.375380706042051,5.741343945264816
19.102121353149414,1.821630198508501,5.652484016492963
19.10519027709961,6.156023845076561,7.419810753315687
19.108261108398438,6.945890765637159,15.362908195704222
19.111330032348633,3.9888270758092403,11.87762114033103
19.114398956298828,4.260343765839934,6.980447413399816
19.117469787597656,8.091197364032269,5.998050505295396
19.120540618896484,7.0742441937327385,10.875477630645037
19.123611450195312,5.6228637509047985,10.544720768928528
19.12668228149414,7.888793960213661,5.706787198781967
19.12975311279297,9.09827759116888,1.199610123410821
19.13282585144043,9.601817835122347,0.2962000370025635
19.135896682739258,2.221500236541033,5.188437197357416
19.13896942138672,2.122766822576523,10.174470879137516
19.142040252685547,2.932380259037018,8.318284282460809
19.145112991333008,0.5775900520384312,11.546864558011293
19.14818572998047,2.3251702301204205,7.888794224709272
19.15125846862793,8.456511080265045,3.65807031840086
19.15433120727539,3.4161737263202667,2.423903541639447
19.157405853271484,3.0508603304624557,5.86969731003046
19.160478591918945,1.8315034694969654,3.203897062689066
19.16355323791504,10.796491084620357,3.1940236315131187
19.166627883911133,6.160960778594017,3.8604736924171448
19.169702529907227,4.15173701941967,7.049560651183128
19.17277717590332,0.49860338866710663,1.155180186033249
19.175851821899414,0.11354334652423859,3.6531336922198534
19.178926467895508,-0.03455667197704315,1.9450468588620424
19.1820011138916,1.1996100656688213,3.9542703926563263
19.185077667236328,3.287820354104042,4.507177177816629
19.188154220581055,5.3957772850990295,7.854237483814359
19.19122886657715,4.758947290480137,1.4711268562823534
19.194305419921875,7.523480653762817,4.2603436559438705
19.1973819732666,8.3034741692245,4.289963845163584
19.20046043395996,8.461447436362505,3.3668070062994957
19.203536987304688,15.209871368482709,11.848000990226865
19.206613540649414,9.236504297703505,12.163947708904743
19.209692001342773,3.628450393676758,17.73250862956047
19.212770462036133,6.980447426438332,11.053197937086225
19.21584701538086,3.880220280960202,6.457160634920001
19.21892547607422,1.8611234575510025,4.102370515465736
19.222003936767578,2.8139002732932568,7.385254185646772
19.22508430480957,9.725234247744083,11.852937780320644
19.22816276550293,11.314840957522392,15.046961292624474
19.23124122619629,7.0298141092062,5.440207272768021
19.23432159423828,4.023383766412735,-0.38506005331873894
19.237401962280273,2.581876963376999,4.3393304124474525
19.240482330322266,1.036700077354908,4.92185702174902
19.243562698364258,1.515556812286377,5.247677184641361
19.24664306640625,2.3646635971963406,3.2927569448947906
19.249723434448242,9.804220795631409,5.578433694317937
19.252803802490234,8.115880697965622,2.33504356816411
19.25588607788086,6.689184159040451,2.0437802523374557
19.25896644592285,11.23091784864664,0.6022733896970749
19.262048721313477,6.995257534086704,3.7617403604090214
19.2651309967041,6.792853947728872,6.718803942203522
19.268213272094727,7.024877153337002,4.842870492488146
19.27129554748535,4.7737570106983185,1.4365701377391815
19.27437973022461,1.6883401405066252,1.4563168305903673
19.277462005615234,0.5578433983027935,6.101720618084073
19.28054428100586,3.9690805077552795,6.052354030311108
19.283628463745117,4.571353778243065,5.553750514984131
19.286712646484375,0.8589800894260406,9.552450761198997
19.289796829223633,1.3625201508402824,6.659564048051834
19.29288101196289,4.793503779917955,1.2687234207987785
19.29596519470215,4.911983858793974,1.6636568382382393
19.299049377441406,4.536797180771828,4.378823697566986
19.302135467529297,4.665150478482246,3.806170331314206
19.305219650268555,2.2165635637938976,5.632737275213003
19.308305740356445,9.300680909305811,9.898017469793558
19.311391830444336,11.507371604442596,5.415523707866669
19.314477920532227,11.714710840955377,4.186293775215745
19.317564010620117,11.517244406044483,0.7355633974075317
19.320650100708008,16.95251503586769,0.7010067403316498
19.32373809814453,4.694770351052284,1.244040109217167
19.326824188232422,1.2637867480516434,1.3921401277184486
19.329912185668945,0.30113669484853745,9.424097642302513
19.332998275756836,-0.49366673454642296,7.7949974201619625
19.33608627319336,3.327313721179962,2.646053597331047
19.339174270629883,7.276647247374058,5.682104051113129
19.342262268066406,9.744980957359076,6.225137285888195
19.345352172851562,4.038193769752979,7.2470273822546005
19.348440170288086,6.0474171712994576,5.52906714566052
19.35152816772461,2.2165635377168655,5.311853900551796
19.354618072509766,6.299187436699867,3.1298470459878445
19.357707977294922,4.181357089430094,2.7645335644483566
19.360797882080078,2.8780770171433687,5.86476045101881
19.363887786865234,8.446637481451035,6.274503948166966
19.36697769165039,8.55030745267868,5.173627253621817
19.370067596435547,1.342773463577032,9.271061073988676
19.373159408569336,0.7454367745667696,7.335887178778648
19.376249313354492,1.5599868297576904,7.627150759100914
19.37934112548828,0.7158167324960232,2.7349135614931583
19.38243293762207,0,0.3801233768463135
19.38552474975586,0.45417338609695435,0.04443000257015228
19.38861656188965,0.7799934092909098,3.9246504306793213
19.391708374023438,2.404156878590584,2.063526753336191
19.394800186157227,6.723740395158529,1.8808701932430267
19.39789390563965,2.26099357008934,0.858980068936944
19.400985717773438,0.9379667565226555,4.655277222394943
19.40407943725586,0.720753401517868,5.2378039509058
19.40717315673828,1.0761934518814087,4.8527438044548035
19.410266876220703,2.7003568820655346,4.141863815486431
19.413360595703125,2.1622601598501205,3.9295871406793594
19.416454315185547,3.1051635295152664,5.361220344901085
19.41954803466797,0.863916739821434,3.4507304280996323
19.422643661499023,2.2511202841997147,1.1699901223182678
19.425737380981445,1.0268267393112183,0.9330300781875849
19.4288330078125,0.3603766933083534,7.809807423502207
19.431928634643555,1.3477101400494576,9.873334348201752
19.43502426147461,3.944397058337927,6.467034079134464
19.438119888305664,3.44085706025362,3.2878203112632036
19.44121551513672,4.13199033215642,3.0952903628349304
19.444313049316406,6.541084092110395,1.6192268431186676
19.44740867614746,10.001687839627266,0.28632669150829315
19.45050621032715,8.027020776644349,1.0268267393112183
19.453603744506836,4.443000353872776,4.877427101135254
19.456701278686523,5.173627205193043,2.8978236131370068
19.45979881286621,3.6975637283176184,8.560181016102433
19.4628963470459,2.9866835922002792,13.27469808794558
19.465993881225586,1.9746668823063374,6.664500705897808
19.469093322753906,5.94868378713727,7.18285084143281
19.472190856933594,8.520687282085419,6.0128607545048
19.475290298461914,2.5127635821700096,3.4359202533960342
19.478389739990234,1.4563168101012707,0.7306267470121384
19.481489181518555,1.7179602049291134,4.640467222779989
19.484588623046875,0.84910674020648,9.789410799741745
19.487688064575195,2.0684635806828737,2.8435202166438103
19.490787506103516,6.126403786242008,0.7454367317259312
19.49388885498047,6.407793890684843,1.5303667895495892
19.49698829650879,5.425397217273712,4.314647078514099
19.500089645385742,2.2758035231381655,1.525430127978325
19.503190994262695,3.949333753436804,3.100226901471615
19.50629234313965,7.454367447644472,5.311853885650635
19.5093936920166,9.789410907775164,2.2165635153651237
19.512495040893555,5.193373799324036,2.305423602461815
19.515596389770508,1.7920101583003998,1.3921401798725128
19.518699645996094,0.09379667043685913,0.12341666594147682
19.52180290222168,1.2440400756895542,3.658070355653763
19.524904251098633,2.76947021484375,6.792854130268097
19.52800750732422,4.141863718628883,2.57694024220109
19.531110763549805,1.1551801264286041,0.3801233507692814
19.53421401977539,0.13329001888632774,2.5917501747608185
19.53731918334961,1.495810093358159,3.0656702518463135
19.540422439575195,3.9295870177447796,3.2384535558521748
19.543527603149414,4.8083139434456825,1.6834034658968449
19.546630859375,5.479700645431876,0.8096134290099144
19.54973602294922,6.0424805376678705,-0.07405000925064087
